"","OTU_R246","OTU_R264","OTU_R277","OTU_R159","OTU_R641","OTU_R1144","OTU_R299","OTU_R2606","OTU_R1602","OTU_R1153","OTU_R455","OTU_R559","OTU_R998","OTU_R4107","OTU_R327","OTU_R1510","OTU_R1035","OTU_R386","OTU_R249","OTU_R242","OTU_R445","OTU_R1246","OTU_R1627","OTU_R253","OTU_R2837","OTU_R1388","OTU_R656","OTU_R4946","OTU_R1006","OTU_R580","OTU_R250","OTU_R556","OTU_R330","OTU_R37","OTU_R2260","OTU_R685","OTU_R757","OTU_R2165","OTU_R177","OTU_R439","OTU_R6893","OTU_R285","OTU_R1305","OTU_R487","OTU_R490","OTU_R1858","OTU_R1552","OTU_R13179","OTU_R2205","OTU_R167","OTU_R704","OTU_R2329","OTU_R543","OTU_R308","OTU_R546","OTU_R1729","OTU_R615","OTU_R1890","OTU_R4346","OTU_R2071","OTU_R4415","OTU_R3948","OTU_R3230","OTU_R1586","OTU_R1201","OTU_R223","OTU_R398","OTU_R1498","OTU_R248","OTU_R3478","OTU_R473","OTU_R1177","OTU_R610","OTU_R1090","OTU_R6508","OTU_R1229","OTU_R464","OTU_R649","OTU_R640","OTU_R5876","OTU_R2398","OTU_R1470","OTU_R423","OTU_R1537","OTU_R261","OTU_R777","OTU_R3243","OTU_R1018","OTU_R147","OTU_R2012","OTU_R1513","OTU_R3558","OTU_R2244","OTU_R266","OTU_R114","OTU_R1759","OTU_R152","OTU_R96","OTU_R1522","OTU_R1796","OTU_R8016","OTU_R4400","OTU_R6791","OTU_R235","OTU_R319","OTU_R1094","OTU_R1361","OTU_R1382","OTU_R8111","OTU_R9729","OTU_R3381","OTU_R1089","OTU_R2484","OTU_R343","OTU_R4863","OTU_R268","OTU_R368","OTU_R1356","OTU_R1906","OTU_R646","OTU_R1550","OTU_R4359","OTU_R1512","OTU_R347","OTU_R304","OTU_R1800","OTU_R111","OTU_R1582","OTU_R1689","OTU_R3233","OTU_R507","OTU_R3453","OTU_R95","OTU_R5709","OTU_R582","OTU_R3982","OTU_R1367","OTU_R220","OTU_R461","OTU_R1072","OTU_R73","OTU_R526","OTU_R2280","OTU_R1457","OTU_R896","OTU_R1242","OTU_R1049","OTU_R3077","OTU_R6283","OTU_R1171","OTU_R13850","OTU_R2191","OTU_R342","OTU_R576","OTU_R4205","OTU_R983","OTU_R290","OTU_R3436","OTU_R1151","OTU_R2052","OTU_R571","OTU_R3347","OTU_R2383","OTU_R5917","OTU_R2287","OTU_R2585","OTU_R1945","OTU_R1962","OTU_R632","OTU_R1731","OTU_R630","OTU_R736","OTU_R1014","OTU_R1028","OTU_R1068","OTU_R313","OTU_R1244","OTU_R1344","OTU_R1401","OTU_R2128","OTU_R51","OTU_R4281","OTU_R2065","OTU_R8767","OTU_R7718","OTU_R8","OTU_R10582","OTU_R301","OTU_R3936","OTU_R1381","OTU_R3799","OTU_R618","OTU_R877","OTU_R631","OTU_R8754","OTU_R4593","OTU_R1031","OTU_R2206","OTU_R2242","OTU_R1533","OTU_R4330","OTU_R3143","OTU_R2135","OTU_R4504","OTU_R858","OTU_R1501","OTU_R221","OTU_R267","OTU_R1136","OTU_R880","OTU_R1433","OTU_R463","OTU_R1594"
"OTU_R640",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541186901946278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530693844716537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543512722382523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50910801927509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R5876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512883558511537,0,0,0,0,0,0,0,0.520419679546916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515145947730018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122714205960188,0,0,0,0,0,0,0,0.125735153792275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123623876831369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R2398",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567254430684644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R1470",0.104447370501246,0,0.114838445005088,0.68816853008031,0.0520180890362928,0,0,0.103836703968494,0,0,0,0,0.775000001117983,0,0.0992168637980827,0.0815841808393779,0.69628463325726,0.120807485447879,0.0854225888455452,0.11746088925489,0.102954727671893,0,0,0,0,0.680088382869988,0.120451941174704,0,0.6784452766455,0.1132952522237,0,0.0793407241514538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.682333196836167,0,0,0,0,0,0,0,0,0.118950753738453,0,0,0,0,0,0,0,0,0,0,0.704069844654121,0,0.52854283844674,0,0,0,0,0.106385566431536,0,0,0,0,1,0,0,0,0,0,0,0.578113659750809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.685540724215942,0.689793442152714,0.6174595025695,0,0,0,0,0,0,0,0,0,0.52350059595375,0,0,0,0,0,0,0,0,0,0,0.544433208735205,0,0,0,0,0,0,0.559793473429514,0.692604065942544,0.603141884907076,0,0,0,0.567032026288147,0,0.74128599414055,0,0.63382339601589,0,0,0,0,0,0.521608864485382,0,0,0,0.53366232413309,0,0,0.525308361238775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615864138006578,0,0,0,0,0.560581673776545,0,0,0,0,0,0,0.514306409397823,0,0,0,0.772849416207021,0,0,0,0,0.518723861483329,0,0,0.618863967384682,0,0,0,0,0,0,0,0.649587673369465,0,0,0,0,0.556336929553168,0,0
"OTU_R423",0,0,0.540037260114517,0,0,0,0.576256894841199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.538025691037367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118523584363539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107329081042813,0,0,0,0
"OTU_R1537",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121494506538998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553529560102528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120375072522528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56232048018584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526871698172543,0,0,0.54450952692718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R261",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125205490035341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127113371329433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523182964717202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543243647656235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109452690332736,0,0,0
"OTU_R777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R3243",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893048412303694,0,0,0,0,0,0.540313198995792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120614064116816,0,0,0,0,0,0,0,0,0,0,0.522731050844361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R1018",0.55713164373413,0,0,0,0.509610595593859,0,0,0.559468946195309,0,0,0,0,0,0,0,0,0,0,0.516245270107462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.538974610359779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509343121691899,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R147",0.102605116109292,0,0,0.622838283344211,0.0569704367900715,0.108094183598724,0,0,0,0,0.126434819240179,0,0.65719401955406,0,0.0934264307010548,0.0915462235962218,0.573626878320378,0.128527184391123,0.0919723658358036,0,0.0995523837721669,0,0,0,0,0.615951937445834,0,0,0.509717852184511,0,0,0.11811819624065,0,0,0,0,0,0,0.50946423735431,0,0,0,0,0,0,0,0,0,0,0.638418416307347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521390410381769,0,0,0.115513310056295,0.63522075249092,0,0.54878818282776,0,0,0,0,0,0,0,0,0,0.578113659750809,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.108097687924241,0,0,0,0,0,0,0.538624168556739,0.749598329313871,0.596813064653634,0,0,0,0,0,0,0,0,0,0,0.105994725328206,0,0,0,0,0,0,0,0,0,0.55105101886065,0,0,0,0,0,0,0,0.590883171048177,0,0,0.597067326074436,0,0.579843290718934,0,0.736191677260496,0,0.588120359715651,0,0,0,0,0,0,0,0,0,0,0,0,0.561314037858408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608935447943934,0,0,0,0,0.57952710519791,0,0,0,0,0,0,0,0,0,0,0.646915333111416,0,0,0,0,0,0,0,0.554317224308081,0,0,0,0,0,0,0,0.595366347737116,0,0,0,0,0,0,0
"OTU_R2012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10739776783066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533511909837109,0,0,0.65963232267088,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R1513",0,0,0,0,0,0,0.533876794565116,0,0,0,0,0.568731093476079,0,0,0,0,0,0,0,0.513742514802187,0,0,0,0.630508507342101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555264150577316,0,0.608440628329282,0,0,0,0,0,0,0,0,0.634440080112698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515639661279498,0.604291530194472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594865511197705,0,0,0.566789681127129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535342325885291,0,0,0,0,0,0,0.116679886752658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531613144232818,0,0,0.120056660531924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510894457626368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R3558",0,0,0,0,0,0,0,0,0,0,0,0,0.524611401739689,0,0,0,0.538587894457119,0,0.111119324318719,0,0,0,0,0,0,0.636784049672168,0.129165211924137,0,0,0,0,0,0,0,0,0,0.103944617337061,0,0,0.109991115087767,0,0,0,0.521149413312328,0,0,0,0,0,0.517094966286499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.626445117362855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513509519095213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515726661976727,0,0,0,0,0,0,0,0.531338808963557,0,0,0,0,0,0.514266875159472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123485413968812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R2244",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542869007008074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R266",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519879420878942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R114",0,0,0,0,0,0,0,0,0,0,0.122809924855985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541732501490224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R1759",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534545777218867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550814099394346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577378311741505,0,0,0,0.561607600913958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R96",0,0,0,0,0,0,0,0.128399142831775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114124983904248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59657416036621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R1522",0,0,0,0,0.509043523736181,0,0,0,0,0,0,0,0,0,0.548027977266116,0,0,0,0,0,0,0,0,0,0.536444036203553,0,0,0,0,0,0,0,0,0,0,0,0.516559205404437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123868028219263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108097687924241,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.120355895097373,0.118394181209601,0,0,0,0,0,0,0,0,0,0,0.549462119981005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558165711782214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113392493966262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R1796",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523581744478449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623168665400885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123224906429438,0,0,0,0,0,0,0,0,0.50927517249603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R8016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.528063986686415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R4400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532583464964406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519461915148177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R6791",0,0,0,0,0,0,0.615234074231996,0,0,0,0,0.522903979054323,0,0,0,0,0,0,0,0,0,0,0,0.515347449609602,0,0,0,0,0,0,0,0,0.119666509260476,0,0,0,0,0,0,0,0.700573633321631,0,0.556447937919774,0,0.122956086533365,0,0,0,0,0,0.55111782508326,0,0,0,0,0,0,0,0,0,0.643603457981533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127113371329433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.547083508031033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113527855884417,0,0,0,0,0,0,0,0,0,0,0.719760434008746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520345093229351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510551034878128,0.542372687220908,0,0,0,0,0,0,0,0,0,0,0.598775498769135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535050190669357,0,0,0
